InvoiceID,SalesLineID_nonEU,InvoiceDate,CustomerID,CustomerOrderCount,CustomerSegment,Country,MarketRegion,StockCode,Description,ProductCategory,ProductMaterial,ProductColor,UnitPrice_USD,SalesTax_Rate,ImportDuty_Rate,UnitPrice_Tax_USD,UnitPrice_Duty_USD,UnitPrice_Gross_USD,UnitCost_USD,CostAmount_USD,Shipping_Zone_nonEU,Shipping_Fee_nonEU,Currency,Quantity,CustomerType_nonEU,KYC_Level_nonEU,PreferredLanguage_nonEU,CustomerTenureDays_nonEU,LoyaltyScore_nonEU,HS_Code_nonEU,CountryOfOrigin_nonEU,Incoterms_nonEU,SalesTax_Amount_USD,ImportDuty_Amount_USD,CustomsFormRequired_nonEU,DeMinimisFlag_nonEU,Carrier_nonEU,EstimatedDeliveryDays_nonEU,ShippingInsurance_USD
580893,NE_LN_488960,1/18/26 23:49,17290,2,NEW,United Kingdom,nonEU,21175,GIN AND TONIC DIET METAL SIGN,MISC,METAL,UNKNOWN,2.55,0.2,0.0,0.51,0.0,3.06,1.4,1.4,UK,19.99,USD,1,B2C,LOW,EN,12,20,9999-66,US,DAP,0.51,0.0,0,0,FEDEX,5,0.0
545719,NE_LN_103457,4/19/25 21:39,13344,3,NEW,United Kingdom,nonEU,22195,LARGE HEART MEASURING SPOONS,MISC,OTHER,UNKNOWN,1.65,0.2,0.0,0.33,0.0,1.98,0.91,10.92,UK,12.99,USD,12,B2C,LOW,EN,0,26,9999-21,US,DAP,0.33,0.0,0,0,FEDEX,5,0.0
543530,NE_LN_79985,3/24/25 23:57,,0,NEW,United Kingdom,nonEU,20724,RED RETROSPOT CHARLOTTE BAG,BAG,OTHER,RED,1.63,0.2,0.0,0.33,0.0,1.96,0.9,6.3,UK,19.99,USD,7,B2C,LOW,EN,,20,4202-68,VN,DAP,0.33,0.0,0,0,FEDEX,5,0.0
574896,NE_LN_409876,12/21/25 2:02,17014,4,NEW,United Kingdom,nonEU,23531,WALL ART BIG LOVE ,MISC,OTHER,UNKNOWN,6.95,0.2,0.0,1.39,0.0,8.34,3.82,3.82,UK,19.99,USD,1,B2C,LOW,EN,34,16,9999-94,IN,DAP,1.39,0.0,0,0,FEDEX,5,0.0
538203,NE_LN_22307,1/22/25 22:32,13767,52,LOYAL,United Kingdom,nonEU,22727,ALARM CLOCK BAKELIKE RED ,MISC,OTHER,RED,3.75,0.2,0.0,0.75,0.0,4.5,2.06,20.6,UK,12.99,USD,10,B2B,HIGH,EN,9,92,9999-59,IN,DAP,0.75,0.0,0,0,FEDEX,5,0.0
554694,NE_LN_190043,7/8/25 4:17,,0,NEW,United Kingdom,nonEU,21136,PAINTED METAL PEARS ASSORTED,MISC,METAL,UNKNOWN,24.96,0.2,0.0,4.99,0.0,29.95,13.73,13.73,UK,19.99,USD,1,B2C,LOW,EN,,20,9999-05,CN,DAP,4.99,0.0,0,0,FEDEX,5,0.0
557639,NE_LN_217610,8/4/25 3:24,12933,4,NEW,United Kingdom,nonEU,22551,PLASTERS IN TIN SPACEBOY,MISC,OTHER,UNKNOWN,1.65,0.2,0.0,0.33,0.0,1.98,0.91,2.73,UK,19.99,USD,3,B2C,LOW,EN,112,26,9999-04,IN,DAP,0.33,0.0,0,0,FEDEX,5,0.0
572300,NE_LN_378712,12/6/25 1:51,18005,2,NEW,United Kingdom,nonEU,23252,VINTAGE RED ENAMEL TRIM JUG ,MISC,OTHER,RED,3.75,0.2,0.0,0.75,0.0,4.5,2.06,2.06,UK,19.99,USD,1,B2C,LOW,EN,0,11,9999-83,VN,DAP,0.75,0.0,0,0,FEDEX,5,0.0
579470,NE_LN_469859,1/12/26 2:17,16549,10,ACTIVE,United Kingdom,nonEU,23506,MINI PLAYING CARDS SPACEBOY ,CARD,OTHER,UNKNOWN,0.42,0.2,0.0,0.08,0.0,0.5,0.23,1.38,UK,19.99,USD,6,B2C,MED,EN,324,49,4909-83,VN,DAP,0.08,0.0,0,0,FEDEX,5,0.0
564065,NE_LN_285223,10/5/25 2:16,15150,11,ACTIVE,United Kingdom,nonEU,85230B,CINNAMON SCENTED VOTIVE CANDLE,CANDLE,OTHER,UNKNOWN,0.29,0.2,0.0,0.06,0.0,0.35,0.16,3.84,UK,12.99,USD,24,B2C,MED,EN,160,47,3406-23,VN,DAP,0.06,0.0,0,0,FEDEX,5,0.0
562553,NE_LN_270094,9/18/25 3:45,,0,NEW,United Kingdom,nonEU,21718,RED METAL BEACH SPADE ,MISC,METAL,RED,2.46,0.2,0.0,0.49,0.0,2.95,1.35,2.7,UK,19.99,USD,2,B2C,LOW,EN,,20,9999-18,VN,DAP,0.49,0.0,0,0,FEDEX,5,0.0
563166,NE_LN_276570,9/24/25 23:48,18092,12,ACTIVE,United Kingdom,nonEU,23173,REGENCY TEAPOT ROSES ,MISC,OTHER,UNKNOWN,9.95,0.2,0.0,1.99,0.0,11.94,5.47,32.82,UK,19.99,USD,6,B2C,MED,EN,246,55,9999-14,IN,DAP,1.99,0.0,0,0,FEDEX,5,0.0
548650,NE_LN_132458,5/15/25 0:33,14852,6,NEW,United Kingdom,nonEU,22740,POLKADOT PEN,MISC,OTHER,UNKNOWN,0.85,0.2,0.0,0.17,0.0,1.02,0.47,22.56,UK,0.0,USD,48,B2C,MED,EN,0,27,9999-03,VN,DAP,0.17,0.0,0,0,FEDEX,5,0.0
568510,NE_LN_333560,11/9/25 23:37,13555,4,NEW,United Kingdom,nonEU,23201,JUMBO BAG ALPHABET,BAG,OTHER,UNKNOWN,2.08,0.2,0.0,0.42,0.0,2.5,1.14,18.24,UK,12.99,USD,16,B2C,LOW,EN,128,34,4202-06,US,DAP,0.42,0.0,0,0,FEDEX,5,0.0
570210,NE_LN_354659,11/21/25 21:59,13259,1,NEW,United Kingdom,nonEU,22907,PACK OF 20 NAPKINS PANTRY DESIGN,MISC,OTHER,UNKNOWN,0.85,0.2,0.0,0.17,0.0,1.02,0.47,0.94,UK,19.99,USD,2,B2C,LOW,EN,0,7,9999-17,EU,DAP,0.17,0.0,0,0,FEDEX,5,0.0
572126,NE_LN_376638,12/3/25 20:15,16313,2,NEW,United Kingdom,nonEU,22274,FELTCRAFT DOLL EMILY,MISC,OTHER,UNKNOWN,2.95,0.2,0.0,0.59,0.0,3.54,1.62,9.72,UK,19.99,USD,6,B2C,LOW,EN,0,24,9999-70,CN,DAP,0.59,0.0,0,0,FEDEX,5,0.0
571284,NE_LN_367108,11/29/25 1:18,14562,22,ACTIVE,United Kingdom,nonEU,22866,HAND WARMER SCOTTY DOG DESIGN,MISC,OTHER,UNKNOWN,2.1,0.2,0.0,0.42,0.0,2.52,1.16,2.32,UK,19.99,USD,2,B2B,HIGH,EN,249,60,9999-28,VN,DAP,0.42,0.0,0,0,FEDEX,5,0.0
548191,NE_LN_127879,5/12/25 2:31,,0,NEW,United Kingdom,nonEU,22065,CHRISTMAS PUDDING TRINKET POT ,MISC,OTHER,UNKNOWN,3.29,0.2,0.0,0.66,0.0,3.95,1.81,1.81,UK,19.99,USD,1,B2C,LOW,EN,,20,9999-77,EU,DAP,0.66,0.0,0,0,FEDEX,5,0.0
581405,NE_LN_495777,1/21/26 1:01,13521,3,NEW,United Kingdom,nonEU,22522,CHILDS GARDEN FORK BLUE ,MISC,OTHER,BLUE,0.85,0.2,0.0,0.17,0.0,1.02,0.47,0.47,UK,19.99,USD,1,B2C,LOW,EN,8,24,9999-24,IN,DAP,0.17,0.0,0,0,FEDEX,5,0.0
574310,NE_LN_402398,12/17/25 4:07,13467,2,NEW,United Kingdom,nonEU,23093,SMALL PARISIENNE HEART PHOTO FRAME ,MISC,OTHER,UNKNOWN,2.49,0.2,0.0,0.5,0.0,2.99,1.37,10.96,UK,19.99,USD,8,B2C,LOW,EN,0,5,9999-36,US,DAP,0.5,0.0,0,0,FEDEX,5,0.0
562980,NE_LN_275260,9/23/25 22:55,17686,7,NEW,United Kingdom,nonEU,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,MISC,OTHER,UNKNOWN,1.25,0.2,0.0,0.25,0.0,1.5,0.69,8.28,UK,12.99,USD,12,B2C,MED,EN,182,34,9999-70,CN,DAP,0.25,0.0,0,0,FEDEX,5,0.0
537130,NE_LN_7774,1/17/25 23:34,17796,4,NEW,United Kingdom,nonEU,21218,RED SPOTTY BISCUIT TIN,MISC,OTHER,RED,3.75,0.2,0.0,0.75,0.0,4.5,2.06,2.06,UK,19.99,USD,1,B2C,LOW,EN,0,17,9999-10,CN,DAP,0.75,0.0,0,0,FEDEX,5,0.0
540003,NE_LN_40281,2/16/25 21:48,16875,9,ACTIVE,United Kingdom,nonEU,22776,SWEETHEART CAKESTAND 3 TIER,MISC,OTHER,UNKNOWN,9.95,0.2,0.0,1.99,0.0,11.94,5.47,10.94,UK,19.99,USD,2,B2C,MED,EN,0,24,9999-14,IN,DAP,1.99,0.0,0,0,FEDEX,5,0.0
555949,NE_LN_201905,7/21/25 22:01,16626,20,ACTIVE,United Kingdom,nonEU,21326,AGED GLASS SILVER T-LIGHT HOLDER,LIGHTING,GLASS,UNKNOWN,0.65,0.2,0.0,0.13,0.0,0.78,0.36,4.32,UK,12.99,USD,12,B2B,HIGH,EN,81,54,9405-62,EU,DAP,0.13,0.0,0,0,FEDEX,5,0.0
572103,NE_LN_376388,12/3/25 3:08,17571,4,NEW,United Kingdom,nonEU,20751,FUNKY WASHING UP GLOVES ASSORTED,MISC,OTHER,UNKNOWN,2.1,0.2,0.0,0.42,0.0,2.52,1.16,1.16,UK,19.99,USD,1,B2C,LOW,EN,248,31,9999-44,IN,DAP,0.42,0.0,0,0,FEDEX,5,0.0
554694,NE_LN_190109,7/8/25 4:17,,0,NEW,United Kingdom,nonEU,22423,REGENCY CAKESTAND 3 TIER,MISC,OTHER,UNKNOWN,24.96,0.2,0.0,4.99,0.0,29.95,13.73,27.46,UK,19.99,USD,2,B2C,LOW,EN,,20,9999-72,EU,DAP,4.99,0.0,0,0,FEDEX,5,0.0
551276,NE_LN_158105,6/10/25 0:17,16016,10,ACTIVE,United Kingdom,nonEU,21533,RETROSPOT LARGE MILK JUG,MISC,OTHER,UNKNOWN,4.95,0.2,0.0,0.99,0.0,5.94,2.72,5.44,UK,19.99,USD,2,B2C,MED,EN,140,35,9999-24,IN,DAP,0.99,0.0,0,0,FEDEX,5,0.0
573338,NE_LN_390806,12/12/25 22:58,14546,9,ACTIVE,United Kingdom,nonEU,48138,DOORMAT UNION FLAG,MISC,OTHER,UNKNOWN,8.25,0.2,0.0,1.65,0.0,9.9,4.54,4.54,UK,19.99,USD,1,B2C,MED,EN,208,41,9999-59,IN,DAP,1.65,0.0,0,0,FEDEX,5,0.0
572528,NE_LN_381012,12/7/25 2:54,13176,1,NEW,United Kingdom,nonEU,85180B,PINK HEARTS LIGHT CHAIN ,LIGHTING,OTHER,PINK,4.65,0.2,0.0,0.93,0.0,5.58,2.56,2.56,UK,19.99,USD,1,B2C,LOW,EN,0,17,9405-37,EU,DAP,0.93,0.0,0,0,FEDEX,5,0.0
538518,NE_LN_25378,1/25/25 3:25,14505,11,ACTIVE,United Kingdom,nonEU,21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,LIGHTING,OTHER,UNKNOWN,2.95,0.2,0.0,0.59,0.0,3.54,1.62,3.24,UK,19.99,USD,2,B2C,MED,EN,0,51,9405-72,EU,DAP,0.59,0.0,0,0,FEDEX,5,0.0
550324,NE_LN_147609,5/31/25 0:13,12997,7,NEW,United Kingdom,nonEU,23065,LARGE DECO JEWELLERY STAND,MISC,OTHER,UNKNOWN,12.5,0.2,0.0,2.5,0.0,15.0,6.88,6.88,UK,19.99,USD,1,B2C,MED,EN,80,34,9999-34,IN,DAP,2.5,0.0,0,0,FEDEX,5,0.0
537865,NE_LN_18691,1/21/25 3:45,16011,16,ACTIVE,United Kingdom,nonEU,21485,RETROSPOT HEART HOT WATER BOTTLE,MISC,OTHER,UNKNOWN,4.95,0.2,0.0,0.99,0.0,5.94,2.72,8.16,UK,19.99,USD,3,B2C,MED,EN,0,48,9999-54,IN,DAP,0.99,0.0,0,0,FEDEX,5,0.0
577519,NE_LN_444681,1/3/26 0:31,15044,22,ACTIVE,United Kingdom,nonEU,23320,GIANT 50'S CHRISTMAS CRACKER,MISC,OTHER,UNKNOWN,2.89,0.2,0.0,0.58,0.0,3.47,1.59,4.77,UK,19.99,USD,3,B2B,HIGH,EN,342,79,9999-91,US,DAP,0.58,0.0,0,0,FEDEX,5,0.0
539459,NE_LN_35561,1/30/25 4:44,12839,16,ACTIVE,United Kingdom,nonEU,22064,PINK DOUGHNUT TRINKET POT ,MISC,OTHER,PINK,1.65,0.2,0.0,0.33,0.0,1.98,0.91,14.56,UK,12.99,USD,16,B2C,MED,EN,10,51,9999-43,VN,DAP,0.33,0.0,0,0,FEDEX,5,0.0
542192,NE_LN_67184,3/10/25 22:38,14049,6,NEW,United Kingdom,nonEU,35912B,WHITE/PINK CHICK DECORATION,MISC,OTHER,WHITE,1.25,0.2,0.0,0.25,0.0,1.5,0.69,1.38,UK,19.99,USD,2,B2C,MED,EN,0,20,9999-47,EU,DAP,0.25,0.0,0,0,FEDEX,5,0.0
549023,NE_LN_136201,5/19/25 3:38,,0,NEW,United Kingdom,nonEU,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",MISC,OTHER,UNKNOWN,1.63,0.2,0.0,0.33,0.0,1.96,0.9,0.9,UK,19.99,USD,1,B2C,LOW,EN,,20,9999-21,US,DAP,0.33,0.0,0,0,FEDEX,5,0.0
547362,NE_LN_119577,5/4/25 23:44,13694,60,LOYAL,United Kingdom,nonEU,35095A,BLUE VICTORIAN FABRIC OVAL BOX,BOX,OTHER,BLUE,0.29,0.2,0.0,0.06,0.0,0.35,0.16,57.6,UK,0.0,USD,360,B2B,HIGH,EN,111,85,3923-22,EU,DAP,0.06,0.0,0,0,FEDEX,5,0.0
567477,NE_LN_321256,11/3/25 0:31,16327,6,NEW,United Kingdom,nonEU,21326,AGED GLASS SILVER T-LIGHT HOLDER,LIGHTING,GLASS,UNKNOWN,0.65,0.2,0.0,0.13,0.0,0.78,0.36,12.96,UK,0.0,USD,36,B2C,MED,EN,289,18,9405-62,EU,DAP,0.13,0.0,0,0,FEDEX,5,0.0
552614,NE_LN_170065,6/23/25 0:02,14849,28,ACTIVE,United Kingdom,nonEU,23203,JUMBO BAG DOILEY PATTERNS,BAG,OTHER,UNKNOWN,2.08,0.2,0.0,0.42,0.0,2.5,1.14,11.4,UK,12.99,USD,10,B2B,HIGH,EN,160,89,4202-07,EU,DAP,0.42,0.0,0,0,FEDEX,5,0.0
565384,NE_LN_298584,10/16/25 2:56,13507,4,NEW,United Kingdom,nonEU,47590A,BLUE HAPPY BIRTHDAY BUNTING,MISC,OTHER,BLUE,5.45,0.2,0.0,1.09,0.0,6.54,3.0,9.0,UK,19.99,USD,3,B2C,LOW,EN,47,20,9999-29,IN,DAP,1.09,0.0,0,0,FEDEX,5,0.0
C554689,NE_LN_190025,7/8/25 4:02,15027,6,NEW,United Kingdom,nonEU,22644,CERAMIC CHERRY CAKE MONEY BANK,MISC,CERAMIC,UNKNOWN,1.45,0.2,0.0,0.29,0.0,1.74,0.8,-0.8,UK,19.99,USD,-1,B2C,MED,EN,40,19,9999-90,CN,DAP,0.29,0.0,0,0,FEDEX,5,0.0
571282,NE_LN_366998,11/29/25 0:35,15545,2,NEW,United Kingdom,nonEU,84949,SILVER HANGING T-LIGHT HOLDER,LIGHTING,OTHER,UNKNOWN,1.65,0.2,0.0,0.33,0.0,1.98,0.91,3.64,UK,19.99,USD,4,B2C,LOW,EN,316,23,9405-40,CN,DAP,0.33,0.0,0,0,FEDEX,5,0.0
560938,NE_LN_254619,9/3/25 22:27,,0,NEW,United Kingdom,nonEU,21243,PINK  POLKADOT PLATE ,MISC,OTHER,PINK,3.29,0.2,0.0,0.66,0.0,3.95,1.81,1.81,UK,19.99,USD,1,B2C,LOW,EN,,20,9999-32,EU,DAP,0.66,0.0,0,0,FEDEX,5,0.0
578041,NE_LN_450362,1/5/26 1:34,17338,10,ACTIVE,United Kingdom,nonEU,23452,HEART MINI PORTRAIT FRAME,MISC,OTHER,UNKNOWN,1.95,0.2,0.0,0.39,0.0,2.34,1.07,6.42,UK,19.99,USD,6,B2C,MED,EN,344,38,9999-31,US,DAP,0.39,0.0,0,0,FEDEX,5,0.0
536409,NE_LN_507,1/13/25 22:56,17908,1,NEW,United Kingdom,nonEU,21824,PAINTED METAL STAR WITH HOLLY BELLS,MISC,METAL,UNKNOWN,1.45,0.2,0.0,0.29,0.0,1.74,0.8,2.4,UK,19.99,USD,3,B2C,LOW,EN,0,15,9999-45,CN,DAP,0.29,0.0,0,0,FEDEX,5,0.0
546769,NE_LN_112690,4/29/25 2:08,17504,10,ACTIVE,United Kingdom,nonEU,21462,"NURSERY A,B,C PAINTED LETTERS",MISC,OTHER,UNKNOWN,6.75,0.2,0.0,1.35,0.0,8.1,3.71,7.42,UK,19.99,USD,2,B2C,MED,EN,54,30,9999-33,VN,DAP,1.35,0.0,0,0,FEDEX,5,0.0
541265,NE_LN_55332,3/1/25 3:34,17609,6,NEW,United Kingdom,nonEU,85114A,BLACK ENCHANTED FOREST PLACEMAT,MISC,OTHER,BLACK,1.65,0.2,0.0,0.33,0.0,1.98,0.91,3.64,UK,19.99,USD,4,B2C,MED,EN,0,30,9999-65,CN,DAP,0.33,0.0,0,0,FEDEX,5,0.0
539074,NE_LN_30950,1/28/25 4:26,,0,NEW,United Kingdom,nonEU,22897,OVEN MITT APPLES DESIGN,MISC,OTHER,UNKNOWN,1.45,0.2,0.0,0.29,0.0,1.74,0.8,0.8,UK,19.99,USD,1,B2C,LOW,EN,,20,9999-12,EU,DAP,0.29,0.0,0,0,FEDEX,5,0.0
543367,NE_LN_78406,3/23/25 1:44,18225,17,ACTIVE,United Kingdom,nonEU,16161P,WRAP ENGLISH ROSE ,MISC,OTHER,UNKNOWN,0.42,0.2,0.0,0.08,0.0,0.5,0.23,5.75,UK,12.99,USD,25,B2C,MED,EN,66,52,9999-56,US,DAP,0.08,0.0,0,0,FEDEX,5,0.0
545838,NE_LN_103937,4/20/25 0:44,14606,128,LOYAL,United Kingdom,nonEU,20727,LUNCH BAG  BLACK SKULL.,BAG,OTHER,BLACK,1.65,0.2,0.0,0.33,0.0,1.98,0.91,0.91,UK,19.99,USD,1,B2B,HIGH,EN,95,79,4202-77,EU,DAP,0.33,0.0,0,0,FEDEX,5,0.0
572733,NE_LN_384169,12/8/25 2:38,18079,4,NEW,United Kingdom,nonEU,22332,SKULLS PARTY BAG + STICKER SET,BAG,OTHER,UNKNOWN,1.45,0.2,0.0,0.29,0.0,1.74,0.8,38.4,UK,0.0,USD,48,B2C,LOW,EN,193,17,4202-52,EU,DAP,0.29,0.0,0,0,FEDEX,5,0.0
541508,NE_LN_58847,3/3/25 3:17,,0,NEW,United Kingdom,nonEU,22383,LUNCH BAG SUKI  DESIGN ,BAG,OTHER,UNKNOWN,4.96,0.2,0.0,0.99,0.0,5.95,2.73,8.19,UK,19.99,USD,3,B2C,LOW,EN,,20,4202-02,EU,DAP,0.99,0.0,0,0,FEDEX,5,0.0
556672,NE_LN_208684,7/27/25 4:19,13742,14,ACTIVE,United Kingdom,nonEU,22335,HEART DECORATION PAINTED ZINC ,MISC,OTHER,UNKNOWN,0.65,0.2,0.0,0.13,0.0,0.78,0.36,3.6,UK,12.99,USD,10,B2C,MED,EN,141,58,9999-80,CN,DAP,0.13,0.0,0,0,FEDEX,5,0.0
558123,NE_LN_222781,8/9/25 21:27,15834,6,NEW,United Kingdom,nonEU,21749,LARGE RED RETROSPOT WINDMILL,MISC,OTHER,RED,2.1,0.2,0.0,0.42,0.0,2.52,1.16,6.96,UK,19.99,USD,6,B2C,MED,EN,206,21,9999-15,CN,DAP,0.42,0.0,0,0,FEDEX,5,0.0
576326,NE_LN_428425,12/28/25 2:29,16504,1,NEW,United Kingdom,nonEU,46118,FUNKY MONKEY CUSHION COVER,MISC,OTHER,UNKNOWN,0.85,0.2,0.0,0.17,0.0,1.02,0.47,0.94,UK,19.99,USD,2,B2C,LOW,EN,0,15,9999-25,CN,DAP,0.17,0.0,0,0,FEDEX,5,0.0
568060,NE_LN_328187,11/6/25 0:22,14546,9,ACTIVE,United Kingdom,nonEU,85123A,WHITE HANGING HEART T-LIGHT HOLDER,LIGHTING,OTHER,WHITE,2.95,0.2,0.0,0.59,0.0,3.54,1.62,3.24,UK,19.99,USD,2,B2C,MED,EN,171,41,9405-60,CN,DAP,0.59,0.0,0,0,FEDEX,5,0.0
559807,NE_LN_240819,8/25/25 1:59,17841,169,LOYAL,United Kingdom,nonEU,22662,LUNCH BAG DOLLY GIRL DESIGN,BAG,OTHER,UNKNOWN,1.65,0.2,0.0,0.33,0.0,1.98,0.91,1.82,UK,19.99,USD,2,B2B,HIGH,EN,223,90,4202-91,US,DAP,0.33,0.0,0,0,FEDEX,5,0.0
574725,NE_LN_408023,12/20/25 2:01,15883,2,NEW,United Kingdom,nonEU,72741,GRAND CHOCOLATECANDLE,CANDLE,OTHER,UNKNOWN,1.45,0.2,0.0,0.29,0.0,1.74,0.8,7.2,UK,19.99,USD,9,B2C,LOW,EN,0,11,3406-79,IN,DAP,0.29,0.0,0,0,FEDEX,5,0.0
567665,NE_LN_323297,11/4/25 2:33,,0,NEW,United Kingdom,nonEU,72598,SET/12 TAPER CANDLES,CANDLE,OTHER,UNKNOWN,1.63,0.2,0.0,0.33,0.0,1.96,0.9,0.9,UK,19.99,USD,1,B2C,LOW,EN,,20,3406-49,IN,DAP,0.33,0.0,0,0,FEDEX,5,0.0
567066,NE_LN_317210,10/29/25 23:28,13418,23,ACTIVE,United Kingdom,nonEU,22727,ALARM CLOCK BAKELIKE RED ,MISC,OTHER,RED,3.75,0.2,0.0,0.75,0.0,4.5,2.06,8.24,UK,19.99,USD,4,B2B,HIGH,EN,288,61,9999-59,IN,DAP,0.75,0.0,0,0,FEDEX,5,0.0
540832,NE_LN_50209,2/24/25 1:53,,0,NEW,United Kingdom,nonEU,22745,POPPY'S PLAYHOUSE BEDROOM ,MISC,OTHER,UNKNOWN,3.29,0.2,0.0,0.66,0.0,3.95,1.81,1.81,UK,19.99,USD,1,B2C,LOW,EN,,20,9999-00,CN,DAP,0.66,0.0,0,0,FEDEX,5,0.0
575931,NE_LN_423656,12/26/25 21:46,16560,3,NEW,United Kingdom,nonEU,23210,WHITE ROCKING HORSE HAND PAINTED,MISC,OTHER,WHITE,1.25,0.2,0.0,0.25,0.0,1.5,0.69,16.56,UK,12.99,USD,24,B2C,LOW,EN,331,13,9999-97,EU,DAP,0.25,0.0,0,0,FEDEX,5,0.0
549722,NE_LN_141893,5/25/25 3:10,17236,6,NEW,United Kingdom,nonEU,22960,JAM MAKING SET WITH JARS,MISC,OTHER,UNKNOWN,4.25,0.2,0.0,0.85,0.0,5.1,2.34,4.68,UK,19.99,USD,2,B2C,MED,EN,120,39,9999-03,VN,DAP,0.85,0.0,0,0,FEDEX,5,0.0
559011,NE_LN_231388,8/18/25 0:01,17049,11,ACTIVE,United Kingdom,nonEU,84792,ENCHANTED BIRD COATHANGER 5 HOOK,MISC,OTHER,UNKNOWN,4.65,0.2,0.0,0.93,0.0,5.58,2.56,10.24,UK,19.99,USD,4,B2C,MED,EN,118,34,9999-96,US,DAP,0.93,0.0,0,0,FEDEX,5,0.0
577403,NE_LN_442757,1/2/26 21:26,13988,9,ACTIVE,United Kingdom,nonEU,23479,WIRE EGG BASKET ,MISC,OTHER,UNKNOWN,7.85,0.2,0.0,1.57,0.0,9.42,4.32,8.64,UK,19.99,USD,2,B2C,MED,EN,234,32,9999-24,IN,DAP,1.57,0.0,0,0,FEDEX,5,0.0
555399,NE_LN_196527,7/16/25 4:52,15555,20,ACTIVE,United Kingdom,nonEU,22557,PLASTERS IN TIN VINTAGE PAISLEY ,MISC,OTHER,UNKNOWN,1.65,0.2,0.0,0.33,0.0,1.98,0.91,0.91,UK,19.99,USD,1,B2B,HIGH,EN,179,50,9999-05,CN,DAP,0.33,0.0,0,0,FEDEX,5,0.0
543770,NE_LN_82120,3/27/25 2:50,13875,5,NEW,United Kingdom,nonEU,22281,EASTER TREE YELLOW BIRDS,MISC,OTHER,UNKNOWN,5.95,0.2,0.0,1.19,0.0,7.14,3.27,6.54,UK,19.99,USD,2,B2C,MED,EN,0,15,9999-51,US,DAP,1.19,0.0,0,0,FEDEX,5,0.0
567697,NE_LN_324736,11/4/25 19:52,16558,24,ACTIVE,United Kingdom,nonEU,22766,PHOTO FRAME CORNICE,MISC,OTHER,UNKNOWN,2.95,0.2,0.0,0.59,0.0,3.54,1.62,12.96,UK,19.99,USD,8,B2B,HIGH,EN,287,68,9999-07,EU,DAP,0.59,0.0,0,0,FEDEX,5,0.0
574682,NE_LN_406621,12/19/25 23:55,14963,5,NEW,United Kingdom,nonEU,23238,SET OF 4 KNICK KNACK TINS LONDON ,MISC,OTHER,UNKNOWN,4.15,0.2,0.0,0.83,0.0,4.98,2.28,2.28,UK,19.99,USD,1,B2C,MED,EN,150,24,9999-07,EU,DAP,0.83,0.0,0,0,FEDEX,5,0.0
575167,NE_LN_413442,12/22/25 4:20,15153,1,NEW,United Kingdom,nonEU,90019A,SILVER M.O.P ORBIT BRACELET,MISC,OTHER,UNKNOWN,4.95,0.2,0.0,0.99,0.0,5.94,2.72,5.44,UK,19.99,USD,2,B2C,LOW,EN,0,7,9999-56,US,DAP,0.99,0.0,0,0,FEDEX,5,0.0
552520,NE_LN_169329,6/22/25 3:45,,0,NEW,United Kingdom,nonEU,22742,MAKE YOUR OWN PLAYTIME CARD KIT,CARD,OTHER,UNKNOWN,5.79,0.2,0.0,1.16,0.0,6.95,3.18,3.18,UK,19.99,USD,1,B2C,LOW,EN,,20,4909-78,VN,DAP,1.16,0.0,0,0,FEDEX,5,0.0
551885,NE_LN_162865,6/17/25 20:29,16700,17,ACTIVE,United Kingdom,nonEU,22723,SET OF 6 HERB TINS SKETCHBOOK,MISC,OTHER,UNKNOWN,3.95,0.2,0.0,0.79,0.0,4.74,2.17,8.68,UK,19.99,USD,4,B2C,MED,EN,147,57,9999-61,US,DAP,0.79,0.0,0,0,FEDEX,5,0.0
577026,NE_LN_437974,12/31/25 0:06,17237,2,NEW,United Kingdom,nonEU,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,MISC,OTHER,UNKNOWN,3.25,0.2,0.0,0.65,0.0,3.9,1.79,3.58,UK,19.99,USD,2,B2C,LOW,EN,0,6,9999-05,CN,DAP,0.65,0.0,0,0,FEDEX,5,0.0
559122,NE_LN_233556,8/18/25 23:33,15159,34,LOYAL,United Kingdom,nonEU,22094,RED RETROSPOT TISSUE BOX,BOX,OTHER,RED,0.39,0.2,0.0,0.08,0.0,0.47,0.21,7.56,UK,0.0,USD,36,B2B,HIGH,EN,204,85,3923-52,EU,DAP,0.08,0.0,0,0,FEDEX,5,0.0
558337,NE_LN_223991,8/11/25 0:42,,0,NEW,United Kingdom,nonEU,23256,CHILDRENS CUTLERY SPACEBOY ,MISC,OTHER,UNKNOWN,4.15,0.2,0.0,0.83,0.0,4.98,2.28,2.28,UK,19.99,USD,1,B2C,LOW,EN,,20,9999-05,CN,DAP,0.83,0.0,0,0,FEDEX,5,0.0
558892,NE_LN_230454,8/17/25 2:57,17581,31,LOYAL,United Kingdom,nonEU,22711,WRAP CIRCUS PARADE,MISC,OTHER,UNKNOWN,0.42,0.2,0.0,0.08,0.0,0.5,0.23,5.75,UK,12.99,USD,25,B2B,HIGH,EN,214,85,9999-08,VN,DAP,0.08,0.0,0,0,FEDEX,5,0.0
